episode,reward,action_entropy,z_norm,actions
63,-231.37435897435898,0.7060860395431519,1.9117570456705595,"Counter({0: 27, 3: 5, 1: 5, 2: 1})"
64,-228.47619047619045,0.8161032795906067,1.9280305330952008,"Counter({0: 29, 1: 10, 2: 7, 3: 2})"
65,-220.5190476190476,0.8025559186935425,2.158995500632695,"Counter({0: 25, 1: 7, 2: 5, 3: 5})"
66,-242.02150537634407,0.8465132713317871,1.7985839489847422,"Counter({0: 18, 2: 8, 3: 3, 1: 3})"
67,-223.20000000000002,0.7953020334243774,1.9819835424423218,"Counter({0: 30, 1: 5, 3: 5, 2: 3})"
68,-237.69354838709677,0.781700074672699,1.953411857287089,"Counter({0: 13, 2: 7, 3: 4})"
69,-223.23076923076923,0.8472534418106079,1.9410349340052218,"Counter({0: 23, 3: 6, 2: 5, 1: 3})"
70,-222.14871794871794,0.7489921450614929,2.0713482459386188,"Counter({0: 31, 1: 7, 2: 4, 3: 3})"
71,-241.6153846153846,0.7182711958885193,2.0800395778247287,"Counter({0: 27, 1: 10, 2: 4, 3: 1})"
72,-244.0537634408602,0.705880343914032,1.8517719295717054,"Counter({0: 19, 3: 6, 1: 4, 2: 2})"
73,-222.88095238095238,0.8144136071205139,2.0242470121383667,"Counter({0: 33, 1: 8, 2: 6, 3: 3})"
74,-209.9142857142857,0.9390454292297363,2.1266795083096155,"Counter({0: 20, 1: 7, 3: 6, 2: 5})"
75,-234.25128205128206,0.7478336095809937,1.9141702619758811,"Counter({0: 22, 2: 7, 3: 4, 1: 4})"
76,-241.82051282051282,0.7313714027404785,2.0060690735515796,"Counter({0: 23, 2: 8, 1: 5, 3: 2})"
77,-242.1290322580645,0.7560732960700989,1.9533346190172083,"Counter({0: 20, 2: 7, 1: 4, 3: 3})"
78,-235.2258064516129,0.7713303565979004,2.003813252729528,"Counter({0: 18, 2: 7, 1: 5, 3: 4})"
79,-246.83333333333331,0.7487711310386658,1.930646875873208,"Counter({0: 17, 2: 7, 3: 5, 1: 3})"
80,-232.3230769230769,0.7913073301315308,1.9950427967926552,"Counter({0: 15, 3: 6, 1: 6, 2: 2})"
81,-232.3238095238095,0.7716818451881409,1.9620649296304453,"Counter({0: 28, 1: 8, 2: 6, 3: 4})"
82,-238.45238095238093,0.7660930752754211,2.006444901954837,"Counter({0: 26, 1: 7, 2: 4, 3: 4})"
83,-212.1290322580645,0.9335495829582214,2.097164765993754,"Counter({0: 30, 1: 9, 2: 4, 3: 2})"
84,-229.51282051282053,0.7577178478240967,1.840217809344447,"Counter({0: 28, 2: 5, 1: 5, 3: 5})"
85,-221.14285714285714,0.798460841178894,1.9265383808385759,"Counter({0: 28, 1: 9, 3: 3, 2: 2})"
86,-226.97435897435898,0.8805835247039795,1.8982039726141728,"Counter({0: 19, 3: 8, 2: 4, 1: 2})"
87,-226.98387096774192,0.8360112905502319,2.020256100278912,"Counter({0: 19, 1: 8, 2: 3, 3: 3})"
88,-230.11904761904762,0.7774354815483093,1.9973056973243246,"Counter({0: 31, 1: 8, 2: 7, 3: 3})"
89,-224.98924731182794,0.7523441910743713,1.99069794267416,"Counter({0: 26, 3: 6, 1: 5, 2: 3})"
90,-224.6290322580645,0.8020902872085571,1.858995325697793,"Counter({0: 30, 2: 6, 1: 6, 3: 3})"
91,-219.24193548387095,0.8231284022331238,1.8814427329272758,"Counter({0: 28, 1: 8, 3: 3, 2: 2})"
92,-222.50952380952378,0.8427517414093018,2.049872859995416,"Counter({0: 29, 1: 8, 2: 6, 3: 4})"
93,-228.92857142857142,0.8250942826271057,1.9802411301777914,"Counter({0: 36, 1: 7, 2: 6, 3: 3})"
94,-222.24193548387095,0.8729546666145325,1.9103444031306676,"Counter({0: 20, 3: 8, 1: 4, 2: 3})"
95,-236.92857142857142,0.7395686507225037,1.9719624857644777,"Counter({0: 23, 1: 8, 3: 4, 2: 2})"
96,-236.88095238095235,0.7711658477783203,1.9201063844892714,"Counter({0: 20, 1: 8, 2: 4, 3: 4})"
97,-241.0537634408602,0.7642068266868591,2.0894643629298493,"Counter({0: 20, 1: 6, 2: 4, 3: 4})"
98,-236.48924731182794,0.7973325252532959,1.9934798498948416,"Counter({0: 16, 1: 8, 3: 3, 2: 3})"
99,-230.88095238095238,0.8467450737953186,1.9324955344200134,"Counter({0: 22, 1: 10, 2: 7, 3: 2})"
100,-239.1190476190476,0.7218942642211914,1.8894073051564835,"Counter({0: 21, 3: 9, 2: 3, 1: 1})"
101,-219.26344086021504,0.8460251688957214,1.8608019862856184,"Counter({0: 21, 1: 7, 3: 4, 2: 3})"
102,-229.7897435897436,0.8110071420669556,2.0221888228603033,"Counter({0: 29, 2: 7, 1: 6, 3: 4})"
103,-233.99999999999997,0.7709612846374512,1.7839579340070486,"Counter({0: 17, 2: 6, 3: 5, 1: 4})"
104,-239.51612903225805,0.7457749247550964,1.9574641025427617,"Counter({0: 20, 3: 5, 1: 5, 2: 3})"
105,-235.1290322580645,0.7417694330215454,2.067963074360575,"Counter({0: 14, 1: 6, 3: 5, 2: 3})"
106,-226.81720430107526,0.8166457414627075,1.8797198962420225,"Counter({0: 17, 1: 6, 3: 5, 2: 4})"
107,-242.4516129032258,0.7740911841392517,1.9325040265133506,"Counter({0: 25, 1: 6, 3: 4, 2: 3})"
108,-242.49462365591395,0.7372431755065918,1.9398588187554304,"Counter({0: 24, 1: 5, 3: 4, 2: 1})"
109,-223.69047619047618,0.7766810655593872,2.1815086215734483,"Counter({0: 26, 1: 9, 3: 3, 2: 2})"
